wavelength,transmission
2923,0.05187338218
2922,0.0492679365
2921,0.04747349769
2920,0.05040125549
2919,0.05105088279
2918,0.04724585265
2917,0.05220801756
2916,0.04999565333
2915,0.04686171189
2914,0.05024150014
2913,0.04752846807
2912,0.04915433377
2911,0.0463151224
2910,0.04832868278
2909,0.0481056124
2908,0.05018552765
2907,0.04743172601
2906,0.04792778194
2905,0.04877477139
2904,0.04687277973
2903,0.04679969698
2902,0.04742153734
2901,0.04999752343
2900,0.04679138958
2899,0.04867244512
2898,0.04936956614
2897,0.04891942814
2896,0.04802883044
2895,0.04734574258
2894,0.0481720008
2893,0.04907803237
2892,0.04639177769
2891,0.04659684375
2890,0.04724404961
2889,0.04729665443
2888,0.04620073736
2887,0.04590626806
2886,0.04842120409
2885,0.04557422549
2884,0.04665014148
2883,0.04517211765
2882,0.04528572038
2881,0.04671545327
2880,0.04634431005
2879,0.04685517773
2878,0.04629388452
2877,0.04530075192
2876,0.0454373844
2875,0.04720536992
2874,0.0450730212
2873,0.04484019801
2872,0.04660344496
2871,0.04390043765
2870,0.04604091495
2869,0.04483031482
2868,0.04412649572
2867,0.04421128705
2866,0.04248798639
2865,0.04299351946
2864,0.04452555627
2863,0.04134050012
2862,0.04166598991
2861,0.04198594391
2860,0.04234271497
2859,0.04089082032
2858,0.03906385601
2857,0.04277903587
2856,0.03712034598
2855,0.03884778172
2854,0.0386599265
2853,0.03825426102
2852,0.0408773385
2851,0.037077602
2850,0.04083145782
2849,0.03800140694
2848,0.03703454137
2847,0.03700584918
2846,0.03476564586
2845,0.03506724164
2844,0.03522587568
2843,0.03407666832
2842,0.03449428082
2841,0.03578236327
2840,0.03236659244
2839,0.03314634413
2838,0.02899094857
2837,0.0316026248
2836,0.02837097272
2835,0.03120880201
2834,0.02853806317
2833,0.03019522503
2832,0.02771323733
2831,0.02675978467
2830,0.0261611864
2829,0.02731628157
2828,0.02595403977
2827,0.02660021931
2826,0.02359113656
2825,0.02297816984
2824,0.02228943259
2823,0.02244803123
2822,0.01988834329
2821,0.02257899381
2820,0.02085930854
2819,0.02078338526
2818,0.02042902261
2817,0.01765810512
2816,0.01737158932
2815,0.01963440701
2814,0.01754668914
2813,0.01780109294
2812,0.01879121177
2811,0.01557319611
2810,0.01553651225
2809,0.01316625532
2808,0.01326247584
2807,0.01492309198
2806,0.01494450681
2805,0.01288033277
2804,0.0121114077
2803,0.01246095635
2802,0.009425843135
2801,0.008308812976
2800,0.008686355315
2799,0.01006666105
2798,0.00717109954
2797,0.006798881106
2796,0.008855169639
2795,0.008516911417
2794,0.01044067368
2793,0.00770784542
2792,0.00746679306
2791,0.006751842797
2790,0.008240555413
2789,0.006238310132
2788,0.00532780122
2787,0.004301847424
2786,0.004928844515
2785,0.01000774466
2784,0.003184469882
2783,0.00523737492
2782,0.006606291048
2781,0.007549989969
2780,0.002218867652
2779,0.004123308696
2778,0.004524719436
2777,0.00438822154
2776,0.0025534858
2775,0.002590037882
2774,0.002253053943
2773,0.001868383144
2772,0.001321118558
2771,0.004957937635
2770,0.001719654072
2769,0.001609719591
2768,0.003079258371
2767,0.002288422082
2766,0.002837225096
2765,-0.000878440449
2764,0.0009614592418
2763,0.001401438611
2762,0.0004930888535
2761,-0.0009744787239
2760,-0.001580951153
2759,0.000770124374
2758,0.0007926103426
2757,-0.00251808716
2756,-0.00004659483238
2755,0.003507400164
2754,-0.001111748046
2753,0.000004451637324
2752,-0.0002817174827
2751,0.001254830742
2750,0.001820475329
2749,-0.001750572119
2748,0.003025965532
2747,0.000231674494
2746,0.0008937579114
2745,0.0008139990969
2744,0.001356150955
2743,0.001376808854
2742,-0.00007387594087
2741,0.0003454672988
2740,-0.0001378046873
2739,-0.0001858209725
2738,-0.001557341078
2737,0.001244530431
2736,-0.002136351541
2735,0.000587579445
2734,0.001415047678
2733,-0.001475997269
2732,-0.0004965370754
2731,0.002414520131
2730,-0.0005482473643
2729,0.0005329171545
2728,0.0003505047644
2727,-0.001031912281
2726,0.002133633709
2725,0.0007411331171
2724,0.00145627663
2723,0.00009919522563
2722,-0.00006323424168
2721,0.0004571589525
2720,-0.001626854297
2719,-0.00151206716
2718,0.0006830798811
2717,-0.00326089398
2716,0.0003575039736
2715,0.0006726277643
2714,0.001186603447
2713,-0.0003969333193
2712,0.002684732433
2711,0.001622968004
2710,-0.0009450388607
2709,-0.001220881357
2708,0.001743771136
2707,0.001238295343
2706,0.004728777334
2705,0.002282056957
2704,0.003275423776
2703,0.003048173618
2702,0.00360285514
2701,0.00694600679
2700,0.005945786834
2699,0.008270717226
2698,0.008238031529
2697,0.01206979714
2696,0.01447317656
2695,0.01716501638
2694,0.01792079769
2693,0.02103346027
2692,0.0231022574
2691,0.02869894728
2690,0.02725380473
2689,0.03367995843
2688,0.036479
2687,0.03818287328
2686,0.04322879389
2685,0.04587717354
2684,0.05163007975
2683,0.05510350317
2682,0.06071347743
2681,0.06472911686
2680,0.06708091497
2679,0.07477271557
2678,0.07322820276
2677,0.0812413618
2676,0.08416124433
2675,0.08970586956
2674,0.09738515317
2673,0.101125814
2672,0.1092670932
2671,0.1131979972
2670,0.117976658
2669,0.1213940904
2668,0.1283595264
2667,0.1308576763
2666,0.1353551149
2665,0.1365897655
2664,0.1417303383
2663,0.1424124688
2662,0.1469177604
2661,0.1489807814
2660,0.1484157741
2659,0.1484629959
2658,0.149417311
2657,0.1509573758
2656,0.1529484689
2655,0.1528092325
2654,0.1550974548
2653,0.1570145786
2652,0.1552870721
2651,0.1555949152
2650,0.1598300934
2649,0.1583189368
2648,0.1613229513
2647,0.1620914489
2646,0.1620113105
2645,0.1652890146
2644,0.1639989614
2643,0.1662543565
2642,0.1662858278
2641,0.1666964591
2640,0.1670536846
2639,0.1687836647
2638,0.1672877967
2637,0.1690215617
2636,0.169737637
2635,0.1689675599
2634,0.1721133292
2633,0.1728158742
2632,0.1721677184
2631,0.1723198593
2630,0.177331239
2629,0.1750588268
2628,0.1747244447
2627,0.1770370752
2626,0.1780789196
2625,0.1799531281
2624,0.1754874438
2623,0.1808049977
2622,0.1793922186
2621,0.1801208705
2620,0.1796573102
2619,0.1818851978
2618,0.1811037362
2617,0.182901755
2616,0.1824855208
2615,0.1829415262
2614,0.183633849
2613,0.1849825531
2612,0.1815724373
2611,0.1856807023
2610,0.1833079159
2609,0.1843767613
2608,0.1842083931
2607,0.1851756275
2606,0.1876758933
2605,0.1857402325
2604,0.1881742626
2603,0.1868370324
2602,0.1888113916
2601,0.1909982711
2600,0.1911841929
2599,0.1914792657
2598,0.1913381815
2597,0.1901040971
2596,0.1933238953
2595,0.1934957355
2594,0.1920668483
2593,0.1925918311
2592,0.19367899
2591,0.1983013451
2590,0.1960493326
2589,0.199180007
2588,0.1990848482
2587,0.1998899728
2586,0.1993678063
2585,0.1996380538
2584,0.2005468607
2583,0.2048487067
2582,0.2026226074
2581,0.2028465271
2580,0.2033926547
2579,0.2035085857
2578,0.205829829
2577,0.2049949765
2576,0.2072429061
2575,0.2057646662
2574,0.2088611275
2573,0.2078467906
2572,0.2081273198
2571,0.2108681947
2570,0.2085187286
2569,0.2083315253
2568,0.2113690376
2567,0.2119379342
2566,0.2151459008
2565,0.2131052315
2564,0.2162672132
2563,0.2175188214
2562,0.2156978697
2561,0.2189459503
2560,0.2186159641
2559,0.2208130956
2558,0.2211536914
2557,0.2225590944
2556,0.2233463824
2555,0.223385632
2554,0.2235013545
2553,0.2260451168
2552,0.2252683491
2551,0.2255951762
2550,0.2265198827
2549,0.2271301597
2548,0.2285519838
2547,0.2318300754
2546,0.2325701267
2545,0.2322600633
2544,0.2355180383
2543,0.2358840704
2542,0.2366860211
2541,0.2382526696
2540,0.238006562
2539,0.2400490046
2538,0.2396760732
2537,0.2419038862
2536,0.2438682765
2535,0.244011566
2534,0.2456731796
2533,0.2485995144
2532,0.2478451729
2531,0.250665158
2530,0.2502996325
2529,0.2526369095
2528,0.2512636781
2527,0.2534127831
2526,0.2566071451
2525,0.2575353682
2524,0.2600743771
2523,0.2578357756
2522,0.2615146935
2521,0.263017565
2520,0.2626519799
2519,0.2640731633
2518,0.2639212012
2517,0.2654128075
2516,0.2671688199
2515,0.2704398334
2514,0.2696863413
2513,0.2704939246
2512,0.272115469
2511,0.2746325731
2510,0.2741168737
2509,0.2766503692
2508,0.2744770944
2507,0.2769911289
2506,0.2803194821
2505,0.2798605859
2504,0.2833639681
2503,0.2811346352
2502,0.2860733271
2501,0.2866776288
2500,0.2856768966
2499,0.2862799764
2498,0.289355427
2497,0.2929659486
2496,0.2928343713
2495,0.2924875915
2494,0.294890523
2493,0.2957296371
2492,0.2961717844
2491,0.2961051166
