2697	98.689
2696	98.701
2695	98.68
2694	98.708
2693	98.701
2692	98.686
2691	98.72
2690	98.71
2689	98.7
2688	98.718
2687	98.696
2686	98.707
2685	98.718
2684	98.701
2683	98.697
2682	98.711
2681	98.7
2680	98.694
2679	98.71
2678	98.686
2677	98.697
2676	98.721
2675	98.686
2674	98.7
2673	98.733
2672	98.696
2671	98.707
2670	98.714
2669	98.707
2668	98.706
2667	98.72
2666	98.72
2665	98.726
2664	98.708
2663	98.716
2662	98.715
2661	98.716
2660	98.731
2659	98.731
2658	98.73
2657	98.736
2656	98.718
2655	98.727
2654	98.727
2653	98.722
2652	98.719
2651	98.741
2650	98.729
2649	98.722
2648	98.733
2647	98.731
2646	98.713
2645	98.75
2644	98.734
2643	98.72
2642	98.723
2641	98.727
2640	98.723
2639	98.73
2638	98.735
2637	98.729
2636	98.745
2635	98.739
2634	98.73
2633	98.741
2632	98.732
2631	98.735
2630	98.723
2629	98.723
2628	98.728
2627	98.716
2626	98.709
2625	98.715
2624	98.728
2623	98.706
2622	98.74
2621	98.72
2620	98.71
2619	98.737
2618	98.714
2617	98.698
2616	98.734
2615	98.683
2614	98.697
2613	98.708
2612	98.709
2611	98.713
2610	98.745
2609	98.688
2608	98.734
2607	98.712
2606	98.721
2605	98.715
2604	98.71
2603	98.714
2602	98.721
2601	98.71
2600	98.725
2599	98.749
2598	98.712
2597	98.708
2596	98.728
2595	98.691
2594	98.71
2593	98.719
2592	98.694
2591	98.695
2590	98.71
2589	98.693
2588	98.701
2587	98.706
2586	98.686
2585	98.693
2584	98.714
2583	98.69
2582	98.678
2581	98.69
2580	98.678
2579	98.683
2578	98.698
2577	98.687
2576	98.697
2575	98.68
2574	98.703
2573	98.699
2572	98.689
2571	98.707
2570	98.689
2569	98.672
2568	98.701
2567	98.7
2566	98.693
2565	98.692
2564	98.685
2563	98.666
2562	98.691
2561	98.675
2560	98.657
2559	98.726
2558	98.692
2557	98.668
2556	98.692
2555	98.666
2554	98.679
2553	98.708
2552	98.685
2551	98.677
2550	98.691
2549	98.671
2548	98.682
2547	98.679
2546	98.691
2545	98.69
2544	98.686
2543	98.681
2542	98.676
2541	98.687
2540	98.681
2539	98.679
2538	98.678
2537	98.657
2536	98.702
2535	98.639
2534	98.671
2533	98.668
2532	98.665
2531	98.687
2530	98.683
2529	98.67
2528	98.673
2527	98.689
2526	98.66
2525	98.664
2524	98.679
2523	98.66
2522	98.671
2521	98.691
2520	98.667
2519	98.673
2518	98.681
2517	98.672
2516	98.642
2515	98.664
2514	98.69
2513	98.687
2512	98.664
2511	98.682
2510	98.677
2509	98.643
2508	98.67
2507	98.647
2506	98.645
2505	98.65
2504	98.654
2503	98.645
2502	98.662
2501	98.671
2500	98.667
2499	98.672
2498	98.668
2497	98.654
2496	98.679
2495	98.666
2494	98.658
2493	98.679
2492	98.642
2491	98.643
2490	98.657
2489	98.663
2488	98.662
2487	98.661
2486	98.666
2485	98.664
2484	98.66
2483	98.667
2482	98.662
2481	98.657
2480	98.658
2479	98.664
2478	98.658
2477	98.64
2476	98.651
2475	98.65
2474	98.634
2473	98.646
2472	98.635
2471	98.626
2470	98.636
2469	98.611
2468	98.607
2467	98.633
2466	98.606
2465	98.606
2464	98.628
2463	98.593
2462	98.597
2461	98.611
2460	98.604
2459	98.595
2458	98.611
2457	98.603
2456	98.606
2455	98.62
2454	98.62
2453	98.617
2452	98.618
2451	98.622
2450	98.661
2449	98.645
2448	98.65
2447	98.659
2446	98.646
2445	98.664
2444	98.66
2443	98.659
2442	98.673
2441	98.664
2440	98.634
2439	98.683
2438	98.663
2437	98.657
2436	98.686
2435	98.66
2434	98.651
2433	98.667
2432	98.674
2431	98.687
2430	98.675
2429	98.701
2428	98.688
2427	98.676
2426	98.664
2425	98.68
2424	98.679
2423	98.68
2422	98.692
2421	98.679
2420	98.67
2419	98.697
2418	98.676
2417	98.688
2416	98.683
2415	98.665
2414	98.684
2413	98.679
2412	98.664
2411	98.661
2410	98.68
2409	98.669
2408	98.666
2407	98.676
2406	98.665
2405	98.656
2404	98.678
2403	98.65
2402	98.65
2401	98.667
2400	98.635
2399	98.658
2398	98.673
2397	98.651
2396	98.652
2395	98.652
2394	98.647
2393	98.659
2392	98.663
2391	98.633
2390	98.661
2389	98.656
2388	98.651
2387	98.661
2386	98.646
2385	98.655
2384	98.662
2383	98.644
2382	98.658
2381	98.694
2380	98.637
2379	98.681
2378	98.648
2377	98.648
2376	98.687
2375	98.659
2374	98.653
2373	98.664
2372	98.673
2371	98.659
2370	98.671
2369	98.674
2368	98.656
2367	98.639
2366	98.682
2365	98.65
2364	98.666
2363	98.645
2362	98.649
2361	98.665
2360	98.649
2359	98.655
2358	98.659
2357	98.66
2356	98.666
2355	98.672
2354	98.649
2353	98.652
2352	98.637
2351	98.65
2350	98.658
2349	98.635
2348	98.656
2347	98.676
2346	98.623
2345	98.627
2344	98.652
2343	98.628
2342	98.641
2341	98.664
2340	98.642
2339	98.635
2338	98.656
2337	98.634
2336	98.648
2335	98.654
2334	98.678
2333	98.661
2332	98.646
2331	98.645
2330	98.655
2329	98.641
2328	98.638
2327	98.636
2326	98.641
2325	98.645
2324	98.65
2323	98.643
2322	98.658
2321	98.635
2320	98.622
2319	98.63
2318	98.622
2317	98.621
2316	98.627
2315	98.632
2314	98.6
2313	98.621
2312	98.631
2311	98.605
2310	98.631
2309	98.642
2308	98.607
2307	98.625
2306	98.653
2305	98.612
2304	98.651
2303	98.638
2302	98.643
2301	98.64
2300	98.626
2299	98.648
2298	98.653
2297	98.63
2296	98.645
2295	98.656
2294	98.629
2293	98.647
2292	98.657
2291	98.638
2290	98.635
2289	98.649
2288	98.631
2287	98.668
2286	98.66
2285	98.652
2284	98.684
2283	98.656
2282	98.664
2281	98.67
2280	98.649
2279	98.659
2278	98.676
2277	98.676
2276	98.672
2275	98.676
2274	98.67
2273	98.671
2272	98.671
2271	98.676
2270	98.681
2269	98.683
2268	98.69
2267	98.687
2266	98.691
2265	98.691
2264	98.703
2263	98.7
2262	98.7
2261	98.703
2260	98.701
2259	98.698
2258	98.715
2257	98.7
2256	98.698
2255	98.722
2254	98.696
2253	98.714
2252	98.729
2251	98.701
2250	98.724
2249	98.741
2248	98.714
2247	98.714
2246	98.758
2245	98.705
2244	98.732
2243	98.745
2242	98.731
2241	98.738
2240	98.736
2239	98.726
2238	98.739
2237	98.722
2236	98.746
2235	98.729
2234	98.737
2233	98.73
2232	98.728
2231	98.724
2230	98.745
2229	98.726
2228	98.719
2227	98.744
2226	98.716
2225	98.714
2224	98.751
2223	98.719
2222	98.724
2221	98.739
2220	98.724
2219	98.732
2218	98.737
2217	98.727
2216	98.725
2215	98.734
2214	98.736
2213	98.723
2212	98.728
2211	98.736
2210	98.724
2209	98.739
2208	98.739
2207	98.731
2206	98.748
2205	98.737
2204	98.739
2203	98.739
2202	98.736
2201	98.745
2200	98.732
2199	98.734
2198	98.729
2197	98.714
2196	98.716
2195	98.739
2194	98.723
2193	98.717
2192	98.739
2191	98.698
2190	98.715
2189	98.739
2188	98.709
2187	98.718
2186	98.738
2185	98.72
2184	98.717
2183	98.726
2182	98.721
2181	98.724
2180	98.721
2179	98.713
2178	98.75
2177	98.715
2176	98.731
2175	98.737
2174	98.713
2173	98.724
2172	98.735
2171	98.707
2170	98.722
2169	98.727
2168	98.701
2167	98.719
2166	98.702
2165	98.702
2164	98.716
2163	98.699
2162	98.678
2161	98.699
2160	98.704
2159	98.681
2158	98.698
2157	98.708
2156	98.694
2155	98.697
2154	98.724
2153	98.708
2152	98.7
2151	98.722
2150	98.697
2149	98.699
2148	98.695
2147	98.703
2146	98.707
2145	98.712
2144	98.711
2143	98.707
2142	98.693
2141	98.709
2140	98.693
2139	98.704
2138	98.69
2137	98.684
2136	98.698
2135	98.719
2134	98.691
2133	98.703
2132	98.73
2131	98.698
2130	98.694
2129	98.731
2128	98.699
2127	98.707
2126	98.741
2125	98.704
2124	98.713
2123	98.723
2122	98.714
2121	98.72
2120	98.72
2119	98.732
2118	98.725
2117	98.719
2116	98.727
2115	98.738
2114	98.717
2113	98.72
2112	98.726
2111	98.704
2110	98.73
2109	98.714
2108	98.72
2107	98.75
2106	98.728
2105	98.719
2104	98.744
2103	98.713
2102	98.716
2101	98.716
2100	98.731
2099	98.704
2098	98.726
2097	98.721
2096	98.696
2095	98.723
2094	98.72
2093	98.714
2092	98.734
2091	98.714
2090	98.727
2089	98.727
2088	98.72
2087	98.75
2086	98.723
2085	98.721
2084	98.712
2083	98.745
2082	98.759
2081	98.753
2080	98.729
2079	98.702
2078	98.714
2077	98.698
2076	98.702
2075	98.733
2074	98.702
2073	98.711
2072	98.758
2071	98.712
2070	98.702
2069	98.731
2068	98.693
2067	98.71
2066	98.743
2065	98.709
2064	98.716
2063	98.719
2062	98.723
2061	98.709
2060	98.737
2059	98.713
2058	98.715
2057	98.716
2056	98.727
2055	98.739
2054	98.733
2053	98.71
2052	98.724
2051	98.711
2050	98.702
2049	98.738
2048	98.708
2047	98.723
2046	98.723
2045	98.701
2044	98.704
2043	98.712
2042	98.687
2041	98.707
2040	98.72
2039	98.682
2038	98.699
2037	98.72
2036	98.69
2035	98.698
2034	98.729
2033	98.699
2032	98.715
2031	98.711
2030	98.708
2029	98.705
2028	98.712
2027	98.71
2026	98.719
2025	98.716
2024	98.704
2023	98.72
2022	98.711
2021	98.712
2020	98.694
2019	98.701
2018	98.702
2017	98.717
2016	98.68
2015	98.72
2014	98.698
2013	98.684
2012	98.723
2011	98.692
2010	98.698
2009	98.723
2008	98.692
2007	98.692
2006	98.711
2005	98.698
2004	98.694
2003	98.706
2002	98.702
2001	98.694
2000	98.704
1999	98.694
1998	98.685
1997	98.691
1996	98.674
1995	98.708
1994	98.701
1993	98.683
1992	98.719
1991	98.705
1990	98.698
1989	98.735
1988	98.697
1987	98.682
1986	98.717
1985	98.688
1984	98.687
1983	98.711
1982	98.733
1981	98.726
1980	98.733
1979	98.684
1978	98.668
1977	98.716
1976	98.691
1975	98.696
1974	98.72
1973	98.685
1972	98.665
1971	98.697
1970	98.701
1969	98.718
1968	98.703
1967	98.7
1966	98.699
1965	98.674
1964	98.708
1963	98.711
1962	98.691
1961	98.711
1960	98.697
1959	98.691
1958	98.697
1957	98.696
1956	98.594
1955	98.766
1954	98.68
1953	98.734
1952	98.73
1951	98.688
1950	98.637
1949	98.659
1948	98.681
1947	98.667
1946	98.698
1945	98.691
1944	98.675
1943	98.675
1942	98.683
1941	98.692
1940	98.694
1939	98.673
1938	98.682
1937	98.688
1936	98.668
1935	98.692
1934	98.68
1933	98.68
1932	98.677
1931	98.681
1930	98.673
1929	98.685
1928	98.676
1927	98.666
1926	98.673
1925	98.68
1924	98.671
1923	98.688
1922	98.651
1921	98.682
1920	98.679
1919	98.665
1918	98.66
1917	98.683
1916	98.652
1915	98.666
1914	98.681
1913	98.671
1912	98.664
1911	98.674
1910	98.669
1909	98.683
1908	98.673
1907	98.662
1906	98.676
1905	98.659
1904	98.68
1903	98.68
1902	98.669
1901	98.662
1900	98.69
1899	98.657
1898	98.668
1897	98.671
1896	98.663
1895	98.673
1894	98.657
1893	98.652
1892	98.665
1891	98.658
1890	98.645
1889	98.666
1888	98.672
1887	98.648
1886	98.653
1885	98.664
1884	98.65
1883	98.668
1882	98.657
1881	98.663
1880	98.661
1879	98.673
1878	98.672
1877	98.659
1876	98.662
1875	98.663
1874	98.675
1873	98.656
1872	98.678
1871	98.665
1870	98.65
1869	98.674
1868	98.661
1867	98.652
1866	98.661
1865	98.647
1864	98.652
1863	98.655
1862	98.653
1861	98.647
1860	98.654
1859	98.634
1858	98.629
1857	98.655
1856	98.631
1855	98.648
1854	98.646
1853	98.636
1852	98.647
1851	98.64
1850	98.637
1849	98.643
1848	98.635
1847	98.641
1846	98.646
1845	98.647
1844	98.645
1843	98.672
1842	98.631
1841	98.636
1840	98.658
1839	98.637
1838	98.644
1837	98.647
1836	98.624
1835	98.648
1834	98.64
1833	98.632
1832	98.653
1831	98.646
1830	98.618
1829	98.644
1828	98.642
1827	98.615
1826	98.634
1825	98.636
1824	98.61
1823	98.614
1822	98.63
1821	98.616
1820	98.624
1819	98.619
1818	98.629
1817	98.634
1816	98.615
1815	98.635
1814	98.618
1813	98.613
1812	98.625
1811	98.607
1810	98.615
1809	98.638
1808	98.617
1807	98.629
1806	98.631
1805	98.603
1804	98.616
1803	98.62
1802	98.612
1801	98.604
1800	98.64
1799	98.597
1798	98.599
1797	98.624
1796	98.604
1795	98.603
1794	98.625
1793	98.609
1792	98.605
1791	98.617
1790	98.616
1789	98.612
1788	98.609
1787	98.605
1786	98.618
1785	98.608
1784	98.612
1783	98.625
1782	98.602
1781	98.612
1780	98.613
1779	98.589
1778	98.596
1777	98.607
1776	98.587
1775	98.61
1774	98.593
1773	98.578
1772	98.606
1771	98.582
1770	98.586
1769	98.605
1768	98.589
1767	98.585
1766	98.596
1765	98.601
1764	98.581
1763	98.59
1762	98.601
1761	98.594
1760	98.589
1759	98.605
1758	98.604
1757	98.598
1756	98.589
1755	98.599
1754	98.585
1753	98.583
1752	98.597
1751	98.591
1750	98.579
1749	98.59
1748	98.588
1747	98.572
1746	98.584
1745	98.562
1744	98.578
1743	98.583
1742	98.554
1741	98.56
1740	98.573
1739	98.555
1738	98.569
1737	98.587
1736	98.55
1735	98.563
1734	98.575
1733	98.566
1732	98.569
1731	98.551
1730	98.581
1729	98.567
1728	98.564
1727	98.562
1726	98.577
1725	98.567
1724	98.579
1723	98.565
1722	98.576
1721	98.57
1720	98.573
1719	98.563
1718	98.576
1717	98.579
1716	98.559
1715	98.584
1714	98.571
1713	98.556
1712	98.579
1711	98.555
1710	98.548
1709	98.557
1708	98.57
1707	98.546
1706	98.539
1705	98.552
1704	98.549
1703	98.546
1702	98.551
1701	98.551
1700	98.545
1699	98.545
1698	98.544
1697	98.54
1696	98.534
1695	98.54
1694	98.547
1693	98.533
1692	98.55
1691	98.534
1690	98.533
1689	98.53
1688	98.535
1687	98.528
1686	98.543
1685	98.55
1684	98.519
1683	98.56
1682	98.532
1681	98.533
1680	98.565
1679	98.526
1678	98.534
1677	98.554
1676	98.511
1675	98.53
1674	98.554
1673	98.532
1672	98.527
1671	98.546
1670	98.532
1669	98.547
1668	98.528
1667	98.532
1666	98.542
1665	98.535
1664	98.544
1663	98.55
1662	98.53
1661	98.528
1660	98.562
1659	98.533
1658	98.542
1657	98.535
1656	98.528
1655	98.546
1654	98.531
1653	98.529
1652	98.542
1651	98.541
1650	98.52
1649	98.545
1648	98.543
1647	98.517
1646	98.542
1645	98.556
1644	98.523
1643	98.555
1642	98.559
1641	98.528
1640	98.543
1639	98.54
1638	98.544
1637	98.523
1636	98.554
1635	98.544
1634	98.524
1633	98.514
1632	98.541
1631	98.505
1630	98.52
1629	98.535
1628	98.516
1627	98.518
1626	98.545
1625	98.516
1624	98.517
1623	98.549
1622	98.511
1621	98.527
1620	98.547
1619	98.503
1618	98.52
1617	98.535
1616	98.517
1615	98.52
1614	98.539
1613	98.533
1612	98.516
1611	98.526
1610	98.526
1609	98.537
1608	98.53
1607	98.538
1606	98.537
1605	98.523
1604	98.532
1603	98.535
1602	98.521
1601	98.537
1600	98.543
1599	98.512
1598	98.535
1597	98.525
1596	98.502
1595	98.524
1594	98.52
1593	98.507
1592	98.507
1591	98.53
1590	98.507
1589	98.518
1588	98.532
1587	98.504
1586	98.529
1585	98.519
1584	98.503
1583	98.533
1582	98.513
1581	98.502
1580	98.524
1579	98.513
1578	98.527
1577	98.52
1576	98.523
1575	98.522
1574	98.538
1573	98.52
1572	98.522
1571	98.533
1570	98.5
1569	98.523
1568	98.532
1567	98.508
1566	98.512
1565	98.523
1564	98.491
1563	98.53
1562	98.504
1561	98.488
1560	98.533
1559	98.496
1558	98.498
1557	98.524
1556	98.501
1555	98.495
1554	98.518
1553	98.507
1552	98.502
1551	98.505
1550	98.492
1549	98.502
1548	98.517
1547	98.501
1546	98.5
1545	98.509
1544	98.51
1543	98.512
1542	98.502
1541	98.506
1540	98.509
1539	98.494
1538	98.511
1537	98.511
1536	98.502
1535	98.505
1534	98.505
1533	98.487
1532	98.51
1531	98.507
1530	98.481
1529	98.5
1528	98.508
1527	98.475
1526	98.496
1525	98.513
1524	98.483
1523	98.503
1522	98.491
1521	98.501
1520	98.498
1519	98.495
1518	98.512
1517	98.507
1516	98.475
1515	98.501
1514	98.489
1513	98.487
1512	98.486
1511	98.48
1510	98.475
1509	98.493
1508	98.483
1507	98.483
1506	98.507
1505	98.476
1504	98.476
1503	98.494
1502	98.485
1501	98.461
1500	98.48
1499	98.478
1498	98.463
1497	98.493
1496	98.476
1495	98.473
1494	98.428
1493	98.471
1492	98.48
1491	98.506
1490	98.499
1489	98.498
1488	98.478
1487	98.481
1486	98.484
1485	98.467
1484	98.478
1483	98.503
1482	98.472
1481	98.481
1480	98.484
1479	98.462
1478	98.483
1477	98.483
1476	98.462
1475	98.481
1474	98.475
1473	98.461
1472	98.46
1471	98.484
1470	98.455
1469	98.467
1468	98.476
1467	98.459
1466	98.479
1465	98.481
1464	98.454
1463	98.479
1462	98.474
1461	98.465
1460	98.454
1459	98.461
1458	98.46
1457	98.459
1456	98.466
1455	98.461
1454	98.449
1453	98.457
1452	98.458
1451	98.456
1450	98.452
1449	98.466
1448	98.458
1447	98.454
1446	98.471
1445	98.45
1444	98.448
1443	98.46
1442	98.451
1441	98.433
1440	98.465
1439	98.439
1438	98.444
1437	98.463
1436	98.463
1435	98.452
1434	98.462
1433	98.445
1432	98.458
1431	98.456
1430	98.445
1429	98.46
1428	98.45
1427	98.428
1426	98.362
1425	98.384
1424	98.397
1423	98.476
1422	98.454
1421	98.498
1420	98.467
1419	98.43
1418	98.438
1417	98.429
1416	98.43
1415	98.444
1414	98.446
1413	98.439
1412	98.425
1411	98.45
1410	98.44
1409	98.429
1408	98.456
1407	98.439
1406	98.448
1405	98.445
1404	98.436
1403	98.452
1402	98.449
1401	98.442
1400	98.433
1399	98.441
1398	98.455
1397	98.429
1396	98.436
1395	98.448
1394	98.434
1393	98.423
1392	98.431
1391	98.424
1390	98.416
1389	98.45
1388	98.405
1387	98.423
1386	98.442
1385	98.429
1384	98.419
1383	98.46
1382	98.405
1381	98.417
1380	98.424
1379	98.412
1378	98.431
1377	98.43
1376	98.432
1375	98.43
1374	98.418
1373	98.425
1372	98.429
1371	98.413
1370	98.429
1369	98.423
1368	98.418
1367	98.425
1366	98.422
1365	98.418
1364	98.429
1363	98.422
1362	98.412
1361	98.416
1360	98.414
1359	98.458
1358	98.408
1357	98.418
1356	98.422
1355	98.414
1354	98.421
1353	98.403
1352	98.415
1351	98.422
1350	98.396
1349	98.419
1348	98.407
1347	98.394
1346	98.413
1345	98.401
1344	98.393
1343	98.394
1342	98.392
1341	98.406
1340	98.405
1339	98.401
1338	98.4
1337	98.397
1336	98.388
1335	98.399
1334	98.407
1333	98.38
1332	98.406
1331	98.416
1330	98.402
1329	98.407
1328	98.387
1327	98.36
1326	98.385
1325	98.397
1324	98.386
1323	98.403
1322	98.378
1321	98.381
1320	98.416
1319	98.375
1318	98.409
1317	98.381
1316	98.391
1315	98.384
1314	98.382
1313	98.385
1312	98.391
1311	98.387
1310	98.383
1309	98.367
1308	98.376
1307	98.369
1306	98.379
1305	98.375
1304	98.358
1303	98.384
1302	98.363
1301	98.359
1300	98.399
1299	98.35
1298	98.357
1297	98.365
1296	98.323
1295	98.357
1294	98.367
1293	98.331
1292	98.37
1291	98.372
1290	98.335
1289	98.358
1288	98.349
1287	98.339
1286	98.357
1285	98.354
1284	98.354
1283	98.361
1282	98.342
1281	98.329
1280	98.347
1279	98.348
1278	98.364
1277	98.339
1276	98.336
1275	98.344
1274	98.329
1273	98.33
1272	98.364
1271	98.324
1270	98.323
1269	98.353
1268	98.322
1267	98.321
1266	98.348
1265	98.312
1264	98.325
1263	98.331
1262	98.315
1261	98.318
1260	98.325
1259	98.325
1258	98.322
1257	98.321
1256	98.32
1255	98.327
1254	98.322
1253	98.314
1252	98.317
1251	98.301
1250	98.317
1249	98.309
1248	98.29
1247	98.326
1246	98.301
1245	98.303
1244	98.314
1243	98.313
1242	98.292
1241	98.31
1240	98.305
1239	98.295
1238	98.323
1237	98.311
1236	98.292
1235	98.33
1234	98.328
1233	98.289
1232	98.324
1231	98.301
1230	98.351
1229	98.294
1228	98.322
1227	98.321
1226	98.297
1225	98.321
1224	98.309
1223	98.302
1222	98.293
1221	98.293
1220	98.293
1219	98.274
1218	98.301
1217	98.287
1216	98.276
1215	98.276
1214	98.276
1213	98.263
1212	98.287
1211	98.255
1210	98.257
1209	98.286
1208	98.26
1207	98.282
1206	98.281
1205	98.279
1204	98.254
1203	98.287
1202	98.261
1201	98.246
1200	98.224
1199	98.289
1198	98.261
1197	98.257
1196	98.227
1195	98.261
1194	98.239
1193	98.241
1192	98.249
1191	98.224
1190	98.254
1189	98.24
1188	98.225
1187	98.261
1186	98.243
1185	98.229
1184	98.247
1183	98.233
1182	98.216
1181	98.242
1180	98.243
1179	98.217
1178	98.234
1177	98.24
1176	98.212
1175	98.229
1174	98.24
1173	98.22
1172	98.219
1171	98.212
1170	98.221
1169	98.231
1168	98.208
1167	98.222
1166	98.208
1165	98.213
1164	98.217
1163	98.218
1162	98.201
1161	98.211
1160	98.206
1159	98.197
1158	98.2
1157	98.189
1156	98.193
1155	98.222
1154	98.199
1153	98.177
1152	98.2
1151	98.17
1150	98.188
1149	98.194
1148	98.17
1147	98.183
1146	98.181
1145	98.172
1144	98.183
1143	98.175
1142	98.197
1141	98.193
1140	98.174
1139	98.171
1138	98.187
1137	98.178
1136	98.173
1135	98.194
1134	98.177
1133	98.178
1132	98.187
1131	98.158
1130	98.162
1129	98.184
1128	98.151
1127	98.181
1126	98.164
1125	98.143
1124	98.179
1123	98.177
1122	98.142
1121	98.167
1120	98.175
1119	98.147
1118	98.157
1117	98.161
1116	98.138
1115	98.154
1114	98.16
1113	98.159
1112	98.146
1111	98.163
1110	98.151
1109	98.144
1108	98.155
1107	98.15
1106	98.141
1105	98.16
1104	98.141
1103	98.064
1102	98.093
1101	98.054
1100	98.152
1099	98.176
1098	98.21
1097	98.152
1096	98.129
1095	98.135
1094	98.094
1093	98.104
1092	98.142
1091	98.107
1090	98.128
1089	98.124
1088	98.102
1087	98.098
1086	98.119
1085	98.097
1084	98.116
1083	98.133
1082	98.115
1081	98.109
1080	98.113
1079	98.075
1078	98.124
1077	98.094
1076	98.097
1075	98.117
1074	98.097
1073	98.087
1072	98.094
1071	98.076
1070	98.114
1069	98.086
1068	98.068
1067	98.092
1066	98.081
1065	98.07
1064	98.092
1063	98.089
1062	98.086
1061	98.099
1060	98.085
1059	98.092
1058	98.093
1057	98.084
1056	98.09
1055	98.082
1054	98.085
1053	98.091
1052	98.082
1051	98.07
1050	98.08
1049	98.081
1048	98.071
1047	98.066
1046	98.075
1045	98.056
1044	98.074
1043	98.052
1042	98.06
1041	98.071
1040	98.039
1039	98.044
1038	98.062
1037	98.037
1036	98.036
1035	98.056
1034	98.031
1033	98.044
1032	98.054
1031	98.037
1030	98.049
1029	98.043
1028	98.033
1027	98.03
1026	98.054
1025	98.024
1024	98.036
1023	98.034
1022	98.032
1021	98.028
1020	98.026
1019	98.037
1018	98.035
1017	98.013
1016	98.03
1015	98.02
1014	98.017
1013	98.024
1012	98.019
1011	98.011
1010	98.03
1009	98.007
1008	98.002
1007	98.023
1006	98.01
1005	97.996
1004	98.012
1003	97.998
1002	97.99
1001	98.014
